merged_way/142839882-1-400+1,3347
merged_way/142843254-400+1,3366
merged_way/143483675-1-220+1,1047
merged_way/143848416-220+1,641
merged_way/143865171-400+1,3359
merged_way/143901793-1-220+1,597
merged_way/143980167-220+3,839
merged_way/144138414-220+1,1700
merged_way/144161444-220-b+1,1533
merged_way/144232574-220+2,407
merged_way/144233437-400+10,1804
merged_way/144297354-220+1,1504
merged_way/144306667-220+3,1241
merged_way/144312478-220+1,1088
merged_way/144327162-400+1,1600
merged_way/144377305-1-400+3,4190
merged_way/144377305-2-220+5,4049
merged_way/144377307-1-400+2,4050
merged_way/144377307-2-220+2,4050
merged_way/144385736-220+2,4170
merged_way/144385745-1-400+4,4145
merged_way/144385745-2-220+2,4113
merged_way/144385747-220+2,4142
merged_way/144396407-1-400+2,4106
merged_way/144396407-2-220+4,4107
merged_way/144396411-220+2,4085
merged_way/144396426-400+4,4141
merged_way/144396427-220+2,4132
merged_way/144396435-1-400+3,4157
merged_way/144396436-1-220+3,4086
merged_way/144545402-1-400+1,4105
merged_way/144545402-2-220+2,4105
merged_way/144554436-400+1,4110
merged_way/144577960-220+1,4068
merged_way/144599064-400+1,1204
merged_way/144616553-400+1,4117
merged_way/144651408-1-400+4,4078
merged_way/144651408-2-220+6,4081
merged_way/144651441-220+2,4122
merged_way/144787743-220+1,1741
merged_way/144831340-220+1,1621
merged_way/144909704-400-a+1,1202
merged_way/144909712-400+1,1237
merged_way/144912974-220+1,3848
merged_way/145129281-1-380+5,981
merged_way/145129281-2-220+2,765
merged_way/145171000-400+1,1473
merged_way/145177005-400+2,1093
merged_way/145177006-2-220+2,1097
merged_way/145430558-220+1,1081
merged_way/145614717-400+1,1420
merged_way/145792625-220+2,1806
merged_way/146060452-220+3,1559
merged_way/146086014-220+2,755
merged_way/146633582-2-220+4,948
merged_way/148773314-1-380+4,211
merged_way/148773314-2-220+1,210
merged_way/148853200-1-400+2,1490
merged_way/149735937-220+1,3579
merged_way/151689335-1-380+1,476
merged_way/151967297-2-220+3,665
merged_way/152107801-220+4,344
merged_way/152107836-1-380+3,694
merged_way/152403657-2-220+5,617
merged_way/152403734-380+2,424
merged_way/152542161-220+3,640
merged_way/152924493-1-380+1,401
merged_way/152924510-1-380+1,593
merged_way/152924510-2-220+2,693
merged_way/153089338-220+2,636
merged_way/155269862-1-220+4,822
merged_way/155745289-400+2,3039
merged_way/156348853-1-380+2,239
merged_way/156348853-2-220+3,239
merged_way/156676048-1-380+1,821
merged_way/156684001-380+3,562
merged_way/156960648-1-380+3,808
merged_way/157160048-1-380+2,889
merged_way/157160048-2-220+3,889
merged_way/157903633-1-380+4,785
merged_way/159685340-1-220+3,934
merged_way/160279578-400+1,3213
merged_way/160415067-220+1,3998
merged_way/160485212-1-380+6,650
merged_way/160485212-2-220+15,648
merged_way/160777367-1-400+1,3398
merged_way/160991579-380+2,116
merged_way/160991582-400+1,132
merged_way/161224163-2-220+1,117
merged_way/161479349-380+4,104
merged_way/162452078-380+2,4005
merged_way/162952232-220+7,3593
merged_way/163399856-1-400+2,1880
merged_way/163399856-2-225+2,1880
merged_way/163401432-380+4,4025
merged_way/163857038-2-220-a+4,225
merged_way/164112589-380+4,625
merged_way/165371025-220+2,3854
merged_way/165660203-1-225+4,2979
merged_way/16581860-400+1,3073
merged_way/166639438-400+1,2170
merged_way/166648308-275+1,3132
merged_way/167299613-1-380+7,740
merged_way/168708392-220+1,3747
merged_way/169116881-1-380+9,575
merged_way/169471072-220+1,1615
merged_way/169536831-380+1,429
merged_way/169703124-220+1,1427
merged_way/169703125-1-220+1,1227
merged_way/169703145-1-220+2,1374
merged_way/170162258-1-220+2,1713
merged_way/170168413-1-220+2,1471
merged_way/170367420-400+3,1066
merged_way/170367424-220+2,1291
merged_way/170367432-220+1,1060
merged_way/170476911-2-275+1,3290
merged_way/170479578-1-400+2,1594
merged_way/170479582-220+3,1176
merged_way/170479590-400+1,1416
merged_way/170479595-220-b+2,1335
merged_way/170479603-400+1,1175
merged_way/170479608-400+1,1486
merged_way/170485432-400+1,1710
merged_way/170490620-1-400+2,1672
merged_way/170490620-2-220+4,1179
merged_way/170490628-400+1,1178
merged_way/170607796-220+2,1411
merged_way/170699847-220+2,1189
merged_way/171003614-400+1,3368
merged_way/171003615-400+3,3191
merged_way/171277173-220+1,1214
merged_way/171536993-220+3,1614
merged_way/171699931-220+2,3886
merged_way/173265203-225-a+2,2088
merged_way/173643721-1-220+2,3824
merged_way/174548757-220+2,260
merged_way/174719095-225+1,2182
merged_way/176700208-2-220+1,244
merged_way/177838535-380+1,499
merged_way/178127858-220+3,1271
merged_way/178899706-275+1,3138
merged_way/178899726-1-400+2,3086
merged_way/180569116-1-225+1,2183
merged_way/181657686-1-400+1,1126
merged_way/181657686-2-220+2,1126
merged_way/181917945-220+2,1681
merged_way/182063026-220+1,1485
merged_way/184961338-1-275+3,3116
merged_way/185849924-1-220+2,734
merged_way/186825544-225+2,2624
merged_way/189574879-220+2,800
merged_way/189574885-1-380+3,801
merged_way/189577165-220+3,3744
merged_way/190098041-220+2,1626
merged_way/190815004-220+1,725
merged_way/191254576-220+2,778
merged_way/192138831-220+3,1498
merged_way/192311639-400+1,1026
merged_way/192332067-220+5,1192
merged_way/192511235-400+3,1289
merged_way/192643737-400+1,1027
merged_way/193460866-2-275+1,3164
merged_way/194340482-220+1,1633
merged_way/194801349-1-380-a+2,209
merged_way/194801349-220-a+1,138
merged_way/195538144-1-380+6,282
merged_way/195538144-2-220+4,282
merged_way/196194485-220+1,1463
merged_way/196202218-220+3,1113
merged_way/196484434-220+2,1116
merged_way/196533215-220+1,1564
merged_way/197660112-225+2,2089
merged_way/198215266-1-380+3,239
merged_way/198215266-2-220+1,229
merged_way/199288357-220-a+1,3809
merged_way/200409374-220+3,766
merged_way/201153707-1-380+2,537
merged_way/201153707-2-220+2,537
merged_way/201187996-1-225+2,2867
merged_way/201507063-400+5,4104
merged_way/202074723-220+1,3889
merged_way/202576764-2-220+1,803
merged_way/202711198-220+2,3680
merged_way/204707702-220+1,1478
merged_way/205114603-1-220+2,119
merged_way/206017074-1-220+2,167
merged_way/206017880-1-220+2,168
merged_way/207578308-220+3,921
merged_way/207991756-380+3,263
merged_way/208256287-1-380+2,561
merged_way/208256287-2-220+2,561
merged_way/208487760-380+1,272
merged_way/208919501-1-220+3,256
merged_way/209111685-220+1,295
merged_way/210566650-220+2,3524
merged_way/210604529-1-220+5,3548
merged_way/210608743-220+1,3813
merged_way/210631188-220+1,3749
merged_way/210650656-1-220+7,3549
merged_way/210665247-400+2,2511
merged_way/211047676-275+1,3215
merged_way/211529795-220+1,3492
merged_way/211752281-220+2,3856
merged_way/211885263-220+1,3927
merged_way/211895563-220+2,3584
merged_way/211897402-220+2,3679
merged_way/211965695-220+3,1322
merged_way/215856860-400+1,1033
merged_way/216987765-1-380+7,786
merged_way/216987765-2-220+1,788
merged_way/217807127-400+1,1242
merged_way/219514833-380+1,820
merged_way/219919304-220+2,781
merged_way/220798108-1-275+3,3074
merged_way/220798108-2-400+2,3074
merged_way/224460993-1-220+3,900
merged_way/224616645-220+1,3661
merged_way/226759289-1-400+4,3340
merged_way/226759289-2-275+2,3289
merged_way/226890249-400+1,3280
merged_way/227395338-275+1,3339
merged_way/22766290-1-380+3,714
merged_way/22766290-2-220+3,714
merged_way/229597458-1-225+2,2790
merged_way/22997371-400+2,3178
merged_way/230274894-400+2,2475
merged_way/231511679-225-a+2,2578
merged_way/231741801-1-380+2,982
merged_way/231741801-2-220+1,598
merged_way/23194663-225+1,2688
merged_way/23300073-400+1,3363
merged_way/233500126-1-380+2,912
merged_way/23361109-1-400+1,3348
merged_way/23361109-2-275+3,3379
merged_way/23382106-380+1,792
merged_way/235222457-225+4,2270
merged_way/235370828-400+1,2821
merged_way/235575877-2-275+1,3355
merged_way/235577019-220+2,33
merged_way/23598077-220+3,560
merged_way/238138400-380+1,314
merged_way/238522628-1-220+3,3518
merged_way/239291025-220+2,1181
merged_way/240543053-1-380-a+5,550
merged_way/240543053-2-220-a+1,550
merged_way/240692413-2-220+1,291
merged_way/240692416-1-380+4,309
merged_way/240692416-2-220+5,267
merged_way/241626236-220+2,525
merged_way/243146012-1-380+1,466
merged_way/24428845-1-380+1,977
merged_way/24462486-1-380+2,662
merged_way/24479533-380+3,815
merged_way/24493930-380+2,542
merged_way/24523546-380+1,899
merged_way/24532884-1-380+6,918
merged_way/24833555-380+5,879
merged_way/24841789-220+2,877
merged_way/24846754-380+7,385
merged_way/24864330-1-380+3,402
merged_way/24864330-2-220+6,747
merged_way/249097291-1-220+5,524
merged_way/25028229-1-380+3,966
merged_way/25028229-2-220+3,966
merged_way/25039686-1-380+2,779
merged_way/25088811-220+1,974
merged_way/25090745-380+1,642
merged_way/25314891-2-220+1,580
merged_way/25331184-380+4,470
merged_way/253385905-1-380+6,274
merged_way/253385905-2-220+4,274
merged_way/25359793-220-b+1,23
merged_way/254528706-1-275+1,3248
merged_way/25492634-275+3,3380
merged_way/25510978-400+1,3358
merged_way/255353869-220+2,195
merged_way/25788425-1-380+1,784
merged_way/25788425-2-220+2,784
merged_way/258617188-220+2,3509
merged_way/259468195-1-220+2,767
merged_way/259468200-2-220+1,1001
merged_way/259888157-220-d+1,1728
merged_way/26043880-2-220+5,911
merged_way/260482658-220+1,1070
merged_way/26281485-380+2,819
merged_way/26565859-380+1,338
merged_way/26971631-220+1,54
merged_way/26982408-1-220+1,859
merged_way/27044875-220+1,929
merged_way/27092940-1-220+1,733
merged_way/27196813-1-380+4,571
merged_way/27196813-2-220+6,436
merged_way/27275258-220+3,656
merged_way/277828184-1-380+1,443
merged_way/27854188-2-220+1,320
merged_way/28112089-220+8,544
merged_way/28194762-275+1,3179
merged_way/28203625-1-380+4,481
merged_way/28203625-2-220+4,481
merged_way/282063786-220+1,1679
merged_way/282156184-220+1,1617
merged_way/283908304-380+1,701
merged_way/283935356-220+1,973
merged_way/284701899-220+4,526
merged_way/284925905-380+1,983
merged_way/284965427-380+5,960
merged_way/284969513-220+4,447
merged_way/28658059-220+3,887
merged_way/286668849-1-380+2,188
merged_way/286668849-2-220+1,188
merged_way/288192154-220+1,933
merged_way/28861606-380+1,987
merged_way/290703850-380+3,631
merged_way/291125209-1-220+1,636
merged_way/292478328-1-275+2,3322
merged_way/292480867-1-275+2,3321
merged_way/29252732-380+2,827
merged_way/29252734-220+1,331
merged_way/29291584-380+4,557
merged_way/293584681-400+1,3183
merged_way/29380943-220+3,789
merged_way/29472854-1-380+4,724
merged_way/296529805-1-380+4,399
merged_way/30132577-1-380+2,905
merged_way/30132577-2-220+3,907
merged_way/30181272-380+1,688
merged_way/30246219-1-380+3,970
merged_way/30416989-380+1,417
merged_way/305074370-275+1,3240
merged_way/309079148-380+1,896
merged_way/30970013-1-380+3,28
merged_way/30970013-2-220+3,28
merged_way/31311091-2-220+8,461
merged_way/31333769-1-380+8,459
merged_way/31363228-1-380+1,449
merged_way/31363228-2-220+4,449
merged_way/313887568-1-400+5,3278
merged_way/313887568-2-275+2,3251
merged_way/315429397-220+4,3540
merged_way/31568502-2-275+2,3235
merged_way/317264704-1-400+1,3258
merged_way/31865610-400+2,3225
merged_way/318693011-1-220+5,3922
merged_way/318882311-2-275+1,3272
merged_way/319018240-2-275+1,3192
merged_way/319018241-1-400+1,3122
merged_way/319018242-1-400+1,3123
merged_way/319018242-2-275+2,3335
merged_way/31911224-220+5,782
merged_way/320500928-1-380+10,196
merged_way/328017422-400+1,2162
merged_way/33174242-380+1,632
merged_way/332890452-220+3,164
merged_way/333332920-225+1,2374
merged_way/33813956-220+2,944
merged_way/338361032-380+2,611
merged_way/338361038-380+2,610
merged_way/338764873-380+1,3786
merged_way/339184905-380+1,152
merged_way/340319070-400+1,1255
merged_way/34174571-380+5,346
merged_way/342455286-1-380+3,937
merged_way/345884492-220+4,3806
merged_way/345899153-1-380+1,976
merged_way/351661145-1-220+3,902
merged_way/352376135-380+2,1009
merged_way/352376142-380+3,923
merged_way/358953278-220+2,509
merged_way/359804479-400+2,3402
merged_way/364135875-380+4,916
merged_way/365524938-1-380+3,246
merged_way/365524939-2-220+1,288
merged_way/365556103-1-380+3,289
merged_way/365556103-2-220+1,306
merged_way/365562192-220+1,231
merged_way/365587460-220+2,223
merged_way/365587953-1-220+1,210
merged_way/365592859-220+1,227
merged_way/366078109-2-220+2,228
merged_way/367428574-220+2,136
merged_way/36784592-1-380+2,708
merged_way/367886301-1-220+1,3654
merged_way/36805658-400+2,2312
merged_way/368842755-225+2,2475
merged_way/36964218-1-380+2,654
merged_way/37090208-380+3,572
merged_way/373422850-225+1,147
merged_way/375685118-220+1,3646
merged_way/376674015-220+1,3543
merged_way/376952605-220+2,3811
merged_way/376952610-220+1,3671
merged_way/377444654-220+1,3943
merged_way/37826246-1-220+5,480
merged_way/37982818-220+2,898
merged_way/38139845-380+2,807
merged_way/38243743-2-220+6,928
merged_way/38774523-275+1,3054
merged_way/38890797-225+1,2245
merged_way/39076066-1-380+1,692
merged_way/39076066-2-220+2,692
merged_way/39216647-220+2,1598
merged_way/39217174-220+4,1256
merged_way/39217339-220+1,1781
merged_way/397960458-1-380+4,268
merged_way/398695887-220+1,140
merged_way/398700018-220+1,140
merged_way/399230215-220+2,1669
merged_way/399284315-1-220+4,1324
merged_way/3993385-400+1,3415
merged_way/40059125-400+4,3373
merged_way/401373752-220+2,1125
merged_way/40162573-1-220+4,614
merged_way/401817159-220+1,1387
merged_way/40692628-220+2,569
merged_way/407317843-1-400+5,1973
merged_way/40801071-220+1,783
merged_way/41374778-1-380+2,878
merged_way/41374780-1-380+3,485
merged_way/41981221-1-220+4,590
merged_way/41981234-220+2,589
merged_way/42412115-220+1,8
merged_way/42436308-1-380+5,851
merged_way/42436743-400+2,3243
merged_way/42488871-380+1,349
merged_way/42507067-380+1,522
merged_way/42508055-1-380+1,523
merged_way/42509126-2-220+1,952
merged_way/42557078-380+2,386
merged_way/426020692-2-225+3,2593
merged_way/427453408-1-220+4,1676
merged_way/427464061-1-220+4,1244
merged_way/428519717-380+1,3985
merged_way/42920875-2-220+2,642
merged_way/42921001-1-380+3,967
merged_way/43171099-220+2,707
merged_way/43575375-380+2,441
merged_way/44045899-2-275+3,3067
merged_way/447374597-1-400+1,3011
merged_way/449010724-380+2,955
merged_way/45083560-1-400+4,3045
merged_way/45083560-2-275+6,3066
merged_way/46107365-1-380+4,871
merged_way/46107365-2-220+4,997
merged_way/465785698-2-225+1,2152
merged_way/465785708-2-225+1,2388
merged_way/46967672-1-220+1,924
merged_way/47248249-1-380+12,458
merged_way/47297508-220+2,813
merged_way/474145439-400+1,1285
merged_way/478868126-1-380+1,653
merged_way/478868126-2-220+2,901
merged_way/48428860-1-380+1,791
merged_way/488051774-220+1,1364
merged_way/488051776-220+1,1654
merged_way/48906232-1-380+4,423
merged_way/48906232-2-220+3,423
merged_way/490165460-1-225+1,2556
merged_way/490285905-225+1,1828
merged_way/492715859-380+1,4011
merged_way/495516064-275+1,3211
merged_way/49868531-380+3,608
merged_way/50306784-1-380+1,323
merged_way/50306784-2-220+1,323
merged_way/504180303-400+1,1678
merged_way/50902489-380+1,187
merged_way/51265421-380+4,4020
merged_way/51370887-220+6,735
merged_way/521228484-380+9,473
merged_way/52287252-400+1,1737
merged_way/52531482-220+1,1407
merged_way/531352772-1-400+4,4045
merged_way/531352773-1-400+4,4045
merged_way/54359261-2-220+1,856
merged_way/545191924-1-225+2,2559
merged_way/545191925-1-225+2,2559
merged_way/54902235-380+1,619
merged_way/554275861-380+2,67
merged_way/56234205-380+2,420
merged_way/574218866-380+6,396
merged_way/574577676-380+8,563
merged_way/574577691-380+2,329
merged_way/576439245-2-220+2,1378
merged_way/576439249-400+4,1636
merged_way/57727003-1-380+2,438
merged_way/589296231-400+3,1691
merged_way/59219334-380+1,3753
merged_way/59584539-2-220+1,866
merged_way/59646914-1-400+3,3044
merged_way/59710184-400+1,3128
merged_way/60261709-3-220+6,885
merged_way/60261709-380+1,383
merged_way/60347306-220+1,1401
merged_way/60616351-380+2,3965
merged_way/60725324-2-220+5,780
merged_way/60725327-1-380+4,472
merged_way/60725327-2-220+4,472
merged_way/60725329-1-380+4,658
merged_way/60725329-2-220+1,658
merged_way/60869542-2-220+1,942
merged_way/60924231-1-380+6,613
merged_way/61733762-1-380+7,577
merged_way/61733762-2-220+2,578
merged_way/61971060-1-380+6,633
merged_way/62332171-380+3,322
merged_way/624256374-275+1,3209
merged_way/630053210-275+3,3287
merged_way/630217227-275+1,3261
merged_way/632859242-275+2,3265
merged_way/635393161-400+2,3071
merged_way/635393168-400+8,3119
merged_way/636494221-225+1,2154
merged_way/636635195-400+2,3374
merged_way/63803752-1-220+2,230
merged_way/657221815-400+1,1705
merged_way/65831764-220+1,1626
merged_way/666476510-220+1,1651
merged_way/66676627-220+1,629
merged_way/66676884-1-380+3,823
merged_way/66676884-2-220+1,823
merged_way/677821432-225+5,2773
merged_way/68561219-1-380+2,910
merged_way/68561219-2-220+2,910
merged_way/687087302-225+2,2159
merged_way/68979392-275+1,3022
merged_way/68979493-275+1,3271
merged_way/68979639-275+2,3288
merged_way/68980032-400+2,3203
merged_way/690953989-220+2,4099
merged_way/69195608-275+1,3317
merged_way/69195616-1-400+1,3075
merged_way/69195616-2-275+3,3075
merged_way/69195634-400+2,3077
merged_way/69719498-1-220+1,478
merged_way/700739200-400+1,2722
merged_way/71400903-220+2,219
merged_way/71503492-1-220+4,579
merged_way/71503500-1-220+1,1003
merged_way/71507853-380+4,4023
merged_way/72146942-220+2,1696
merged_way/721834522-275+1,3263
merged_way/722623109-220+3,4126
merged_way/72658449-220+5,816
merged_way/72658499-1-220+1,974
merged_way/730015459-225+1,2439
merged_way/733774014-225+1,2965
merged_way/733884560-380+2,743
merged_way/74003850-380+2,797
merged_way/74003877-380+1,501
merged_way/741639709-1-380+5,742
merged_way/74257811-220+2,3876
merged_way/74257817-220+1,3793
merged_way/747519549-400+1,1814
merged_way/749660314-400+2,4172
merged_way/751420229-225+2,2591
merged_way/75947638-220+1,3469
merged_way/760653906-225+3,2109
merged_way/76076401-220+2,3617
merged_way/760923911-400+1,1350
merged_way/760958089-1-380+1,410
merged_way/764132324-275+3,3010
merged_way/764139982-400+2,3009
merged_way/765260456-220+7,736
merged_way/773893744-1-380+6,279
merged_way/773893744-2-220+6,279
merged_way/77593997-220+1,1765
merged_way/778710085-275+1,3407
merged_way/78043300-220+2,717
merged_way/781632468-3-220+3,615
merged_way/781632468-380+1,806
merged_way/781651113-220+1,543
merged_way/782134455-220+2,1132
merged_way/782134455-400+1,1132
merged_way/791648255-400+4,1127
merged_way/79174485-220+1,867
merged_way/79174500-380+2,622
merged_way/79174511-2-220+4,841
merged_way/79174516-1-220+1,479
merged_way/797009537-2-275+5,3195
merged_way/8004066-220+3,755
merged_way/80130019-1-380+3,556
merged_way/80159036-400+2,1137
merged_way/803903330-380-b+2,186
merged_way/804697667-275+4,3291
merged_way/806238478-1-380+3,535
merged_way/810562775-400+3,4108
merged_way/810821779-2-400+2,4051
merged_way/81234910-1-380+4,623
merged_way/81234910-2-220+1,623
merged_way/813429120-1-400+1,4175
merged_way/81354098-2-220+2,817
merged_way/813954334-400+1,4140
merged_way/81665248-1-400-a+3,2096
merged_way/81665248-2-225-a+1,2384
merged_way/81665248-2-225-b+1,2098
merged_way/816669240-220+2,1667
merged_way/81944513-220+2,3732
merged_way/82131058-220+1,883
merged_way/823824022-400+1,1488
merged_way/82763143-1-380-a+1,378
merged_way/82763143-1-380-b+1,377
merged_way/82763143-2-220-b+4,832
merged_way/83095582-225-a+2,2650
merged_way/832127292-1-220+1,1649
merged_way/834600037-220+1,3792
merged_way/84059972-400+2,1174
merged_way/84193437-1-400+2,2337
merged_way/84193437-2-225+2,2337
merged_way/842119255-1-380+3,483
merged_way/842119255-2-220+3,483
merged_way/842418530-1-380+2,664
merged_way/842418532-380+6,367
merged_way/84242541-225-b+4,2036
merged_way/844115029-1-380+1,712
merged_way/844516315-380+3,728
merged_way/84963326-220+2,3515
merged_way/850698155-380+1,679
merged_way/85077418-225+2,2791
merged_way/85273679-225-b+2,1892
merged_way/856077610-2-220+3,994
merged_way/856834935-220-b+1,144
merged_way/860159351-380+1,680
merged_way/87106532-220+5,787
merged_way/87623154-380+2,442
merged_way/8762976-380+1,444
merged_way/883985540-380+2,868
merged_way/88497477-220+2,1409
merged_way/88801054-2-220+1,91
merged_way/89118988-400+2,1114
merged_way/89176951-220+1,3994
merged_way/89349035-400+1,3099
merged_way/89372970-400+2,3098
merged_way/89431093-2-220+1,1177
merged_way/89573353-1-400+2,3043
merged_way/899241225-225+1,2937
merged_way/906381479-1-380+1,661
merged_way/906381479-2-220+1,661
merged_way/907539359-380+4,493
merged_way/908473140-380+1,618
merged_way/91220224-2-275+2,3142
merged_way/91403537-400+1,1053
merged_way/91416145-400+1,1690
merged_way/91752659-220+2,120
merged_way/91885297-1-400+7,3139
merged_way/91885297-2-275+2,3189
merged_way/920094545-380+2,809
merged_way/92165135-1-380+2,364
merged_way/92676047-1-275+1,3370
merged_way/92676047-2-400+3,3370
merged_way/92737153-275+4,3137
merged_way/93258757-400+2,3199
merged_way/93261459-1-400+5,3357
merged_way/93261459-2-275+5,3234
merged_way/94525430-220+2,3793
merged_way/94746055-1-400-b+3,1787
merged_way/94746055-2-220-a+1,1195
merged_way/94746055-2-220-b+1,1196
merged_way/94963876-220+4,1406
merged_way/953738997-1-380+2,682
merged_way/953757611-220+3,732
merged_way/95475601-400+1,3371
merged_way/95863557-220-b+1,29
merged_way/95979139-1-380+1,949
merged_way/96107745-1-400+8,3141
merged_way/96107745-2-275+3,3140
merged_way/96645598-400+2,3269
merged_way/96766581-1-275+3,3326
merged_way/971780154-1-220-b+1,906
merged_way/971780154-2-380-b+2,554
merged_way/97564577-1-220+2,3653
merged_way/988952506-220+1,3907
merged_way/997957650-380+8,409
merged_way/998005837-2-220+1,759
merged_way/99827009-220+1,3845
relation/10000708-220,4016
relation/10000710-220,4016
relation/10012411-225-a,2896
relation/10012411-225-b,2895
relation/10012411-225-c,2250
relation/10012412-225-b,2629
relation/10012412-225-c,2897
relation/10012413-225,2628
relation/10014556-380,4001
relation/10014557-380,4001
relation/10014558-220,4001
relation/10014559-220,4001
relation/10014569-220,4003
relation/10014570-220,4003
relation/10016702-225,2667
relation/10016703-225,2345
relation/10016705-225,2757
relation/10018190-380,4002
relation/10018191-380,4002
relation/10024443-380,4009
relation/10024444-380,4009
relation/10044936-225,2515
relation/10044937-225,2516
